setting_1,setting_2,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21,s_2_rolling_mean,s_3_rolling_mean,s_4_rolling_mean,s_6_rolling_mean,s_7_rolling_mean,s_8_rolling_mean,s_9_rolling_mean,s_11_rolling_mean,s_12_rolling_mean,s_13_rolling_mean,s_14_rolling_mean,s_15_rolling_mean,s_17_rolling_mean,s_20_rolling_mean,s_21_rolling_mean,s_2_rolling_std,s_3_rolling_std,s_4_rolling_std,s_6_rolling_std,s_7_rolling_std,s_8_rolling_std,s_9_rolling_std,s_11_rolling_std,s_12_rolling_std,s_13_rolling_std,s_14_rolling_std,s_15_rolling_std,s_17_rolling_std,s_20_rolling_std,s_21_rolling_std
0.0011,-0.0001,642.7,1595.19,1403.6,21.61,552.35,2388.11,9066.41,47.59,521.19,2388.14,8138.67,8.4411,393,38.82,23.2691,642.704,1589.558,1408.084,21.61,552.954,2388.094,9059.724,47.562,521.4280000000001,2388.118,8139.99,8.446700000000002,393.6,38.775999999999996,23.30424,0.33530583054883906,6.715338412917111,4.598883560168324,0.0,0.5567135708788156,0.03781534080280065,3.774139637046739,0.0486826457787018,0.3605135226313051,0.02280350850458231,3.7693567090436195,0.007296574538815432,1.3416407864999005,0.07893034904277976,0.05041961919729093
-0.0023,-0.0,642.55,1585.53,1416.15,21.61,552.9,2388.14,9062.86,47.47,521.7,2388.08,8136.63,8.437,393,38.69,23.2489,642.668,1588.764,1408.242,21.61,552.96,2388.102,9060.744,47.55800000000001,521.398,2388.1099999999997,8140.202,8.44576,393.2,38.766,23.30256,0.34142349069749617,6.954356907723508,4.914119453166212,0.0,0.5557427462420329,0.0432434966212547,3.799727621805151,0.056302753041165284,0.32065557846393317,0.02828427124943417,3.477092175943979,0.008331146379729436,1.0954451150103692,0.08734987120778558,0.052472831065227356
-0.0028,-0.0001,643.32,1593.23,1410.11,21.61,552.8,2388.12,9058.09,47.65,520.85,2388.11,8140.51,8.4563,392,38.66,23.2357,642.684,1591.52,1409.108,21.61,553.006,2388.1,9060.894,47.576,521.2560000000001,2388.106,8139.928,8.44524,392.6,38.760000000000005,23.28512,0.37513997387652753,4.708216222731922,4.750591542111788,0.0,0.5240038167805707,0.041833001327044164,3.643340500132501,0.06985699678640428,0.3822695384151059,0.02607680962286463,3.3639441136874164,0.007326527144594073,0.5477225575052381,0.09460443964221645,0.05820087628206349
0.0015,0.0001,642.83,1593.73,1420.61,21.61,552.25,2388.09,9064.14,47.44,521.47,2388.1,8141.73,8.4526,391,38.82,23.2364,642.7540000000001,1592.752,1411.312,21.61,552.704,2388.112,9062.011999999999,47.553999999999995,521.2300000000001,2388.1099999999997,8140.592,8.446940000000001,392.4,38.746,23.25586,0.35990276464632537,4.194093465815137,7.036477812085945,0.0,0.40165905940340313,0.019235384062686676,3.601675998737479,0.09343446901446155,0.3565809865936604,0.022360679777424765,3.3167333326644437,0.007955061282008208,0.894427190999952,0.07334848328370518,0.023023965774829673
-0.0039,-0.0002,642.96,1583.83,1414.45,21.61,552.62,2388.11,9058.77,47.7,521.43,2388.08,8144.41,8.464,393,39.02,23.285,642.8720000000001,1590.3020000000001,1412.984,21.61,552.5840000000001,2388.114,9062.054,47.57,521.328,2388.102,8140.390000000001,8.4502,392.4,38.802,23.255020000000002,0.29303583398628413,5.217175481043223,6.454609205829073,0.0,0.2802320467057773,0.018165902125615124,3.552242953385968,0.11247221879209027,0.3226763083959874,0.02489979919808627,2.960844474133746,0.011073165762353853,0.894427190999952,0.14219704638287078,0.02153176722892305
-0.0009,0.0001,643.15,1593.07,1408.17,21.61,553.04,2388.1,9062.59,47.5,521.24,2388.15,8145.18,8.4381,393,38.59,23.3877,642.962,1589.878,1413.898,21.61,552.722,2388.112,9061.289999999999,47.552,521.338,2388.1040000000003,8141.692,8.4496,392.4,38.75600000000001,23.27874,0.29609120216585677,4.789208702906899,4.939283348824026,0.0,0.30499180316985536,0.01923538406261871,2.686438162306805,0.1156287161565606,0.31807231882083276,0.02880972058371319,3.4123335124226446,0.011750106382521027,0.894427190999952,0.16949926253532346,0.06412295220901859
0.001,0.0002,642.89,1589.49,1408.06,21.61,552.84,2388.13,9064.71,47.46,520.91,2388.16,8137.61,8.4275,391,38.7,23.2363,643.0300000000001,1590.67,1412.28,21.61,552.71,2388.11,9061.66,47.55,521.1800000000001,2388.12,8141.888000000001,8.447700000000001,392.0,38.758,23.276220000000002,0.20186629238184345,4.178971165250774,5.3269878918554685,0.0,0.29732137494773647,0.01581138830203008,3.058381925118222,0.11747340124476753,0.28809720581796894,0.03391164991732731,3.0587121472938175,0.014695747684297586,1.0000000000000302,0.16858232410314578,0.06581410942951442
-0.001,-0.0001,642.88,1593.22,1402.87,21.61,553.31,2388.11,9058.24,47.57,521.58,2388.12,8138.41,8.3992,393,38.91,23.2852,642.942,1590.6680000000001,1410.8319999999999,21.61,552.8119999999999,2388.108,9061.689999999999,47.534000000000006,521.326,2388.122,8141.467999999999,8.43628,392.2,38.808,23.28612,0.12517987058629865,4.177441800910863,6.834889904013003,0.0,0.4041905491234411,0.014832396975429114,3.0150373131838237,0.10526157893558788,0.26292584505912175,0.033466401063104424,3.418277343927027,0.024950290579477834,1.095445115010361,0.1693221781102818,0.06179544481594093
0.0017,-0.0002,642.82,1596.78,1410.67,21.61,553.91,2388.12,9063.44,47.56,521.12,2388.08,8138.72,8.469,393,38.82,23.2242,642.94,1591.278,1408.8439999999998,21.61,553.144,2388.114,9061.55,47.55800000000001,521.256,2388.1179999999995,8140.866,8.43956,392.6,38.808,23.28368,0.12747548783983545,4.8970470694078285,4.228448888183989,0.0,0.4980261037339346,0.011401754252825651,2.8863385109675788,0.0912140340080115,0.2615912842586537,0.03768288736429743,3.6197140771070715,0.028462835417442368,0.894427190999952,0.1693221781102818,0.0644339739578433
0.0014,-0.0003,642.77,1592.86,1414.08,21.61,553.27,2388.12,9055.89,47.88,521.0,2388.16,8136.34,8.4579,394,38.83,23.2901,642.9019999999999,1593.084,1408.77,21.61,553.274,2388.116,9060.973999999998,47.594,521.17,2388.1339999999996,8139.252,8.43834,392.8,38.769999999999996,23.284699999999997,0.1468672870315888,2.580993994567051,4.107316642284149,0.0,0.4027778544064863,0.011401754252935332,3.740725865377885,0.16607227342340225,0.2607680962083951,0.03435112807642214,3.4390798187909035,0.02725863166045564,1.095445115010361,0.1254990039801735,0.06450042635518012
0.0003,0.0005,642.79,1588.82,1412.23,21.61,553.2,2388.15,9061.46,47.56,521.04,2388.17,8135.79,8.4815,395,38.78,23.2054,642.83,1592.234,1409.5819999999999,21.61,553.3059999999999,2388.1259999999997,9060.748,47.606,521.1299999999999,2388.138,8137.374000000001,8.44702,393.2,38.808,23.24824,0.053385391260603154,3.209950155375232,4.353018492952078,0.0,0.38552561523231993,0.015165750889903414,3.6517625881087703,0.1596245595139359,0.2626785107316227,0.037682887364553115,1.2766087889494948,0.033384682116211754,1.4832396974191564,0.07661592523757421,0.0376631517534114
0.0016,0.0,642.96,1585.94,1413.53,21.61,552.87,2388.1,9057.27,47.57,521.35,2388.09,8136.78,8.4672,395,38.81,23.2591,642.844,1591.524,1410.676,21.61,553.3119999999999,2388.12,9059.26,47.628,521.2180000000001,2388.124,8137.2080000000005,8.45496,394.0,38.83,23.2528,0.07700649323300661,4.206528259740521,4.5574422651285955,0.0,0.37658996269185996,0.0187082869351744,3.109252321690632,0.14096098751079897,0.24355697485416047,0.04037325847770404,1.2921184156353085,0.03228440800139626,1.000000000000039,0.0484767985742273,0.03723392270497991
-0.0008,-0.0002,642.24,1592.33,1404.41,21.61,552.31,2388.15,9062.89,47.54,520.7,2388.12,8137.23,8.4555,393,38.7,23.3097,642.716,1591.346,1410.984,21.61,553.1120000000001,2388.1279999999997,9060.189999999999,47.622,521.042,2388.1240000000003,8136.972,8.46622,394.0,38.788,23.2577,0.27627884464814423,4.1350429260161405,3.9030731481717136,0.0,0.5855083261580905,0.021679483390029074,3.4088781145589544,0.14463747785418316,0.23435016535141706,0.04037325847770404,1.1130453719524829,0.010323613708425475,1.000000000000039,0.05263078946788672,0.0436269985215615
0.0005,0.0004,642.75,1588.68,1408.92,21.61,553.52,2388.11,9055.44,47.58,522.06,2388.09,8137.51,8.4545,395,38.85,23.2798,642.702,1589.7259999999999,1410.634,21.61,553.034,2388.126,9058.59,47.626,521.23,2388.126,8136.7300000000005,8.46332,394.4,38.794000000000004,23.268819999999998,0.2714221803761047,2.8658122757781994,4.015125153713095,0.0,0.4665083064646465,0.023021728867652597,3.379415629949616,0.14275853739801211,0.517976833458828,0.0378153408037697,0.6885855066915169,0.011334548954446806,0.8944271909999619,0.05856620185748795,0.03987840267613733
0.003,0.0005,642.97,1585.35,1412.15,21.61,552.95,2388.15,9069.03,47.43,520.9,2388.13,8137.11,8.4341,394,38.71,23.3725,642.742,1588.224,1410.248,21.61,552.97,2388.132,9061.218,47.536,521.21,2388.12,8136.884,8.45856,394.4,38.769999999999996,23.2853,0.2974390693908633,2.7793398496775708,3.679785319822411,0.0,0.4476047363473312,0.024899799197209267,5.311625928084236,0.06107372593852595,0.5308483775995352,0.03316624790504948,0.6652668637660973,0.017500228569955235,0.8944271909999619,0.06442049363374995,0.061846382270912485
-0.0041,0.0003,642.65,1586.92,1414.37,21.61,553.38,2388.08,9057.08,47.82,521.44,2388.19,8139.83,8.4303,393,38.83,23.2224,642.714,1587.844,1410.676,21.61,553.0060000000001,2388.118,9060.342,47.588,521.2900000000001,2388.1240000000003,8137.692,8.44832,394.0,38.78,23.2887,0.29837895368158535,2.80722817027879,4.0715451612353935,0.0,0.4770010482174286,0.031144823005565956,5.614291584867547,0.14272350892553382,0.5289612462175083,0.04098780306514727,1.2235276866598483,0.015597499799664547,1.000000000000039,0.07000000000010229,0.05660057420203252
-0.0001,0.0003,642.08,1584.8,1409.92,21.61,554.27,2388.13,9066.62,47.5,521.05,2388.12,8140.49,8.4679,393,38.75,23.2996,642.538,1587.616,1409.9540000000002,21.61,553.286,2388.124,9062.212,47.574,521.23,2388.13,8138.433999999999,8.44846,393.6,38.768,23.2968,0.3683340874805895,3.037388681088998,3.745988521069021,0.0,0.7241063457809893,0.029664793949289815,5.885844884116451,0.14825653442602835,0.5374011537018231,0.03674234614337608,1.599399887464394,0.015811008822985917,0.8944271909999619,0.0687022561493886,0.054150484762370193
-0.0024,-0.0003,643.02,1594.52,1415.38,21.61,554.01,2388.12,9062.41,47.85,520.71,2388.08,8140.79,8.4763,392,38.81,23.3251,642.694,1588.0539999999999,1412.1480000000001,21.61,553.626,2388.118,9062.116,47.635999999999996,521.232,2388.1220000000003,8139.145999999999,8.45262,393.4,38.790000000000006,23.29988,0.3756727299127496,3.917496649648437,2.7734040455686744,0.0,0.5222355790254004,0.025884358212050956,5.875928011802221,0.1895521036549588,0.5349485956613604,0.043243496622031787,1.7174632456092076,0.020241837861236317,1.1401754250991678,0.058309518948562504,0.055489070996004884
0.0024,-0.0004,642.96,1595.29,1407.75,21.61,552.44,2388.08,9059.36,47.69,521.1,2388.11,8144.36,8.4475,393,38.77,23.2025,642.7360000000001,1589.376,1411.9140000000002,21.61,553.41,2388.112,9062.9,47.658,521.04,2388.1259999999997,8140.5160000000005,8.451220000000001,393.0,38.774,23.28442,0.3947530873851123,5.114110870914279,3.1390970039132924,0.0,0.7504998334444373,0.031144823005628923,4.951247317582209,0.18780308836656956,0.2702776350354281,0.040373258477747684,2.5943939562087697,0.020321220435804793,0.7071067811865878,0.04774934554541252,0.07106466773298681
-0.0002,0.0002,642.94,1589.69,1415.38,21.61,553.37,2388.13,9065.51,47.7,521.2,2388.14,8138.34,8.4561,392,38.81,23.3461,642.73,1590.2440000000001,1412.56,21.61,553.494,2388.108,9062.196,47.712,521.1,2388.1279999999997,8140.762,8.45562,392.6,38.794000000000004,23.27914,0.39051248379543796,4.602698121754399,3.5102207907731584,0.0,0.7084701828588683,0.025884358212074018,4.025435380164294,0.13809417076772307,0.26466960535781103,0.04086563348482104,2.2223343582842965,0.017928524758066524,0.5477225575052219,0.032863353450494216,0.0634580412556196
-0.0026,-0.0003,642.6,1591.92,1411.21,21.61,553.17,2388.17,9064.2,47.64,521.33,2388.12,8142.73,8.4461,395,38.82,23.3095,642.72,1591.2440000000001,1411.928,21.61,553.452,2388.126,9063.619999999999,47.676,521.078,2388.114,8141.342,8.458779999999999,393.0,38.792,23.29656,0.3937003937007003,4.2278635266526345,3.3851100425211462,0.0,0.7229937759068928,0.03209361307243285,2.8513242537190027,0.12581732790050298,0.23188359148564847,0.021908902301795763,2.295510836395338,0.013089385012315822,1.2247448713916151,0.0303315017764118,0.05543625167703618
-0.0014,-0.0002,642.88,1591.8,1412.73,21.61,552.95,2388.17,9064.7,47.54,521.13,2388.13,8138.66,8.4499,394,38.81,23.166,642.88,1592.6439999999998,1412.49,21.61,553.188,2388.1339999999996,9063.236,47.684000000000005,521.094,2388.1160000000004,8140.976,8.455179999999999,393.2,38.804,23.269840000000002,0.16431676725153885,2.2629250981852516,3.196396408453824,0.0,0.5756040305629019,0.037815340802964496,2.4469021230639223,0.11238327277679439,0.23222833591156844,0.023021728868129546,2.592051311222438,0.012411768608890013,1.3038404810405553,0.019493588689893045,0.08024897507133688
0.0033,-0.0003,642.72,1596.51,1410.04,21.61,553.19,2388.12,9056.03,47.8,521.38,2388.14,8134.82,8.4514,393,38.7,23.3063,642.82,1593.042,1411.422,21.61,553.0240000000001,2388.134,9061.960000000001,47.674,521.2280000000001,2388.1279999999997,8139.781999999999,8.450199999999999,393.4,38.782,23.26608,0.15491933384838197,2.789170127474504,2.8642224075616367,0.0,0.3588593039066426,0.037815340802964496,4.0942825989278955,0.09476286192397507,0.12275992831563806,0.013038404814965302,3.7950125164503143,0.003887158345193197,1.1401754250991678,0.04969909455929608,0.07740246766092239
-0.0008,0.0003,643.04,1588.63,1413.74,21.61,553.72,2388.11,9056.48,47.73,521.41,2388.16,8138.41,8.4444,394,38.65,23.1557,642.836,1591.71,1412.6200000000001,21.61,553.28,2388.1400000000003,9061.384,47.682,521.29,2388.138,8138.592,8.449580000000001,393.6,38.757999999999996,23.25672,0.17572706109195407,3.0273338104671947,2.0933585454900414,0.0,0.2875760768913832,0.028284271248139578,4.708081350178461,0.0980815986820295,0.1202081528015539,0.0148323969796492,2.80411661669392,0.00460619148544691,1.1401754250991678,0.07791020472324237,0.08897731171484269
-0.0005,-0.0004,642.67,1589.75,1414.71,21.61,552.58,2388.05,9070.76,47.83,521.37,2388.13,8138.68,8.453,393,38.67,23.1906,642.7819999999999,1591.722,1412.486,21.61,553.122,2388.124,9062.434000000001,47.708,521.324,2388.1359999999995,8138.660000000001,8.44896,393.8,38.730000000000004,23.22562,0.17725687574825844,3.0174277124726347,1.8834356904275398,0.0,0.4146926572780217,0.04979959839221497,6.20558458163867,0.11903780911972463,0.11216059914207738,0.015165750893118068,2.8005981503990798,0.0036101246516710476,0.8366600265341112,0.0796868872526819,0.0761821304506557
0.0009,0.0006,643.39,1591.5,1411.35,21.61,552.61,2388.12,9059.7,47.63,520.88,2388.09,8141.41,8.4289,393,38.82,23.2179,642.9399999999999,1591.638,1412.514,21.61,553.01,2388.1140000000005,9061.534,47.706,521.234,2388.13,8138.395999999999,8.44552,393.4,38.730000000000004,23.2073,0.2904307146290941,3.0163835962950603,1.8606262386563066,0.0,0.4703721930560541,0.04277849927263441,6.2117453263872235,0.12054044964253248,0.2274423003753909,0.025495097570343482,2.3464078929335006,0.009838546640667802,0.5477225575052219,0.0796868872526819,0.060333448434521104
0.0014,0.0001,642.93,1588.97,1407.46,21.61,553.23,2388.12,9062.7,47.64,521.4,2388.13,8135.63,8.4536,393,38.85,23.2371,642.95,1591.072,1411.46,21.61,553.066,2388.1040000000003,9061.134000000002,47.726,521.288,2388.13,8137.790000000001,8.44626,393.2,38.738,23.221519999999998,0.2887040006649769,3.235911000011966,2.906432521146438,0.0,0.47804811473357983,0.03049590136405003,6.018287131726367,0.0907193474404698,0.2286263326915021,0.025495097570343482,2.6347390762697755,0.010374873493233272,0.4472135955000207,0.09093954035522883,0.05641765681061896
-0.0007,-0.0004,642.86,1597.14,1415.53,21.61,552.44,2388.11,9061.17,47.61,521.1,2388.14,8138.13,8.4676,393,38.75,23.2472,642.9779999999998,1591.198,1412.558,21.61,552.9159999999999,2388.102,9062.162,47.688,521.232,2388.13,8138.452,8.4495,393.2,38.748000000000005,23.2097,0.26677706048301114,3.5019237570224604,3.2523022614720754,0.0,0.5427061820178666,0.02949576240758345,5.327890764634373,0.09176055797576038,0.2346699810373098,0.025495097570343482,2.053708840127924,0.014204224723672216,0.4472135955000207,0.08843076387784263,0.03709804577064683
0.0005,-0.0002,643.38,1585.84,1414.4,21.61,552.22,2388.12,9059.7,47.69,520.69,2388.15,8137.98,8.4455,395,38.81,23.2007,643.0459999999999,1590.64,1412.69,21.61,552.6160000000001,2388.1040000000003,9062.806,47.68,521.088,2388.1279999999997,8138.366,8.44972,393.4,38.78,23.2187,0.32377461296390914,4.171648355266706,3.3248533802223945,0.0,0.3762047314968462,0.03049590136405003,4.6165008393647184,0.08888194417328293,0.30768490375751906,0.022803508504518746,2.064880141804862,0.014113716732334579,0.894427190999952,0.07141428428552438,0.023796323245425327
0.0047,0.0006,643.1,1596.51,1408.06,21.61,553.02,2388.14,9060.26,47.62,520.72,2388.12,8139.64,8.4901,394,38.79,23.2603,643.132,1591.992,1411.36,21.61,552.704,2388.1220000000003,9060.706,47.638,520.958,2388.126,8138.558,8.457139999999999,393.6,38.804,23.23264,0.24692104001053525,4.85118233011271,3.6307919246327103,0.0,0.41512648674895225,0.010954451151722715,1.2663253925878968,0.031144823005137094,0.2958377933944271,0.02302172886877522,2.1444742945578437,0.023137048212782115,0.894427190999952,0.037148351242146306,0.02363467791192538
0.0004,0.0,642.77,1600.06,1410.0,21.61,552.54,2388.13,9061.36,47.5,521.16,2388.16,8141.44,8.4801,394,38.65,23.26,643.008,1593.7040000000002,1411.09,21.61,552.69,2388.124,9061.038,47.612,521.014,2388.1400000000003,8138.564,8.46738,393.8,38.769999999999996,23.24106,0.24056184236063258,6.0069068579424405,3.681562168425039,0.0,0.42023802778966335,0.011401754252636185,1.1487906684441769,0.06978538528961598,0.30377623343570603,0.015811388306058972,2.154467451603634,0.018348487676117797,0.8366600265341112,0.07615773105874159,0.024552046757861712
0.0008,-0.0004,643.21,1593.08,1415.74,21.61,553.05,2388.17,9058.03,47.56,520.83,2388.07,8139.94,8.4202,392,38.81,23.2195,643.064,1594.526,1412.7459999999999,21.61,552.654,2388.134,9060.104000000001,47.596000000000004,520.9,2388.1279999999997,8139.4259999999995,8.4607,393.6,38.762,23.23754,0.2502598649402801,5.4527956132607045,3.4981966782866483,0.0,0.3667151483107288,0.023021728867285925,1.341912813833238,0.07092249290612489,0.217370651194208,0.03563705936398341,1.426246822964705,0.028105248620153078,1.1401754250991678,0.06723094525601211,0.02645000945180018
-0.0013,-0.0003,643.05,1590.78,1415.61,21.61,552.49,2388.13,9051.0,47.76,520.73,2388.16,8135.26,8.4623,394,38.87,23.2414,643.1020000000001,1593.254,1412.7620000000002,21.61,552.664,2388.138,9058.070000000002,47.626,520.826,2388.132,8138.852000000001,8.459639999999998,393.8,38.786,23.23638,0.22465529150216318,5.432345718011336,3.5142595237084473,0.0,0.36004166425644946,0.0192353840627177,4.131089444685732,0.10285912696508955,0.1939845354679824,0.03834057902696675,2.3540008496215457,0.027878988503900456,1.095445115010361,0.08173126696688811,0.02604451957706935
-0.0024,0.0002,642.96,1595.29,1409.34,21.61,552.88,2388.1,9061.74,47.87,521.42,2388.14,8142.98,8.4712,392,38.74,23.3185,643.018,1595.144,1411.75,21.61,552.7959999999999,2388.1339999999996,9058.478,47.662,520.972,2388.13,8139.852000000001,8.464780000000001,393.2,38.772000000000006,23.25994,0.16543881044042721,3.5127951833253674,3.6505616006277424,0.0,0.26500943379513275,0.025099800796843035,4.422761580729956,0.15106290080632517,0.3075223569116268,0.03741657386926965,2.891594715725812,0.02697474745017324,1.095445115010361,0.08258329128834048,0.03677136113879912
0.0021,0.0005,643.13,1597.11,1411.31,21.61,553.08,2388.11,9063.54,47.6,521.27,2388.12,8138.17,8.4348,394,38.72,23.2391,643.024,1595.264,1412.4,21.61,552.808,2388.1279999999997,9059.134000000002,47.658,521.0820000000001,2388.13,8139.558,8.453719999999999,393.2,38.758,23.2557,0.16964669168581248,3.580716408764255,3.072922062138291,0.0,0.2786933799005975,0.026832815730784425,4.963363778725235,0.1527088733506388,0.2928651566853161,0.03741657386926965,2.9915414087080294,0.025281554540822253,1.095445115010361,0.08467585252016689,0.037923673345287054
